6
5.01225	87.1988
13.3035	55.0057
70.0155	87.5447
99.9854	61.0611
71.9842	47.2221
45.0061	7.83872
6
5.14909	87.315
13.2793	55.0882
70.1184	87.5485
99.8361	61.182
71.8177	47.3817
45.0939	7.83842
8
5.30338	87.3687
13.2376	55.2057
70.1477	87.4995
99.6818	61.3018
71.6394	47.4921
45.219	7.82639
5.0565	88.9152
70.045	86.9127
9
5.46561	87.3725
13.1842	55.3464
70.1408	87.4678
99.5241	61.4208
71.4532	47.5658
45.3687	7.80618
5.17749	88.8738
70.0635	86.9172
71.9016	48.7735111
5.62877	87.3361
13.1228	55.5026
70.1181	87.4641
99.3639	61.539
71.2618	47.6116
45.5348	7.78025
5.3043	88.7968
70.0138	86.8025
71.7405	48.6473
5.01988	86.0588
70.0878	88.8141117
5.79595	87.2818
13.0559	55.6689
70.0653	87.4324
99.2022	61.6566
71.0671	47.636
45.7117	7.75029
5.43315	88.6948
69.9618	86.6458
71.5825	48.5189
5.09947	85.9543
70.2035	88.6627
5.00758	87.4837
69.8978	88.8334
4.99684	88.0782
70.0368	87.0066
99.9969	62.9882
70.015	18.4431717
5.97376	87.23
12.9854	55.8419
70.0942	87.6627
99.0392	61.7737
70.8704	47.6434
45.8958	7.71745
5.56822	88.5819
70.0252	86.2933
71.4225	48.3945
5.21994	85.8884
70.5629	88.6551
5.06901	87.3115
69.6531	89.1025
4.92665	88.182
70.3272	87.0179
99.9322	63.118
70.0996	18.17
17
6.15839	87.1808
12.9124	56.0194
70.0454	87.8746
98.8753	61.8903
70.6725	47.6368
46.0846	7.68253
5.70736	88.4588
70.0039	86.0781
71.259	48.276
5.367	85.8545
70.7687	88.6036
5.17393	87.1732
69.4219	89.233
4.80651	88.2232
70.478	86.9465
99.8222	63.1957
70.0926	18.3801717
6.34748	87.1339
12.8375	56.1998
69.9459	88.0039
98.7108	62.0065
70.4736	47.6177
46.2765	7.64608
5.84738	88.3322
69.9343	85.9738
71.0933	48.1624
5.53066	85.8475
70.8557	88.524
5.30982	87.0675
69.2253	89.2668
4.66189	88.2248
70.5217	86.8623
99.6833	63.2315
70.0239	18.3311717
6.53959	87.0892
12.7615	56.3821
69.814	88.0727
98.5458	62.1224
70.2741	47.587
46.4705	7.60843
6.00493	88.2285
69.8348	85.9463
70.9263	48.0526
5.70583	85.855
70.8614	88.4283
5.46743	86.9909
69.0561	89.2328
4.50359	88.1987
70.4919	86.773
99.5269	63.2335
69.9139	18.2222
6.73457	87.0526
12.6845	56.5657
69.3428	87.9676
98.3805	62.2379
70.0748	47.5437
46.4232	7.2997
6.17567	88.1446
69.6572	85.9811
70.7585	47.9459
5.88958	85.8677
70.8109	88.3238
5.63985	86.9402
69.1351	89.0417
4.33679	88.1529
70.4278	86.7319
99.3773	63.1308
69.7759	18.2231
5.01175	87.8508
69.9864	86.6803
99.9991	61.3199
69.9951	18.8145
44.9873	7.76189222
6.93189	87.0255
12.6069	56.75
69.1583	87.9554
98.2147	62.3532
69.9075	47.4804
46.6116	7.33455
6.35589	88.0772
69.525	86.0414
70.5902	47.8417
6.07897	85.8843
70.716	88.2284
5.82208	86.9096
69.0546	88.9105
4.16117	88.0945
70.4363	86.6875
99.2072	63.0782
69.6164	18.1515
5.13847	87.7597
69.742	86.7075
99.9579	61.4234
69.9291	18.8749
44.9167	7.806222
7.13079	87.0058
12.5286	56.9348
68.9728	87.9214
98.0486	62.4679
69.8493	47.441
46.7989	7.38464
6.54296	88.0247
69.3852	86.1181
70.4229	47.7401
6.27208	85.9038
70.5875	88.1475
6.01071	86.8945
68.9605	88.77
3.98351	88.025
70.4059	86.6801
99.0331	63.014
69.4457	18.0742
5.27404	87.6541
69.4916	86.7634
99.8712	61.5249
69.8382	18.8735
44.9241	7.7949
23
7.33078	86.9923
12.4613	57.0903
68.7874	87.8674
97.9148	62.5566
69.845	47.4244
46.9807	7.45332
6.73495	87.9877
69.2415	86.1992
70.2733	47.65
6.46762	85.9257
70.4364	88.0772
6.20343	86.8918
68.8572	88.6262
3.80566	87.9468
70.3229	86.6969
98.8568	62.9411
69.2688	17.9967
5.41441	87.5386
69.2663	86.8488
99.7535	61.6236
69.7315	18.8249
44.9835	7.74729
100.036	6323
7.5223
7.5315	86.9841
12.4402	57.1376
68.9687	87.957
97.8785	62.5792
69.7696	47.3726
47.1378	7.46484
6.90017	87.8718
69.1578	86.0991
70.205	47.6058
6.66494	85.9469
70.2711	88.0151
6.39866	86.8993
68.4536	88.5896
3.62824	87.862
70.2265	86.6584
